,ymd,stock_code,pb
5025,2026-01-05,,
5026,2026-01-05,,
5027,2026-01-05,,
5028,2026-01-05,,
5029,2026-01-05,,
5030,2026-01-05,,
5031,2026-01-05,,
5032,2026-01-05,,
5033,2026-01-05,,
5034,2026-01-05,,
5035,2026-01-05,,
5036,2026-01-05,,
5037,2026-01-05,,
5038,2026-01-05,,
5039,2026-01-05,,
5040,2026-01-05,,
5041,2026-01-05,,
5042,2026-01-05,,
5043,2026-01-05,,
5044,2026-01-05,,
5045,2026-01-05,,
5046,2026-01-05,,
5047,2026-01-05,,
5048,2026-01-05,,
5049,2026-01-05,,
5050,2026-01-05,,
5051,2026-01-05,,
5052,2026-01-05,,
5053,2026-01-05,,
5054,2026-01-05,,
5055,2026-01-05,,
5056,2026-01-05,,
5057,2026-01-05,,
5058,2026-01-05,,
5059,2026-01-05,,
5060,2026-01-05,,
5061,2026-01-05,,
5062,2026-01-05,,
5063,2026-01-05,,
5064,2026-01-05,,
5065,2026-01-05,,
5066,2026-01-05,,
5067,2026-01-05,,
5068,2026-01-05,,
5069,2026-01-05,,
5070,2026-01-05,,
5071,2026-01-05,,
5072,2026-01-05,,
5073,2026-01-05,,
5074,2026-01-05,,
5075,2026-01-05,,
5076,2026-01-05,,
5077,2026-01-05,,
5078,2026-01-05,,
5079,2026-01-05,,
5080,2026-01-05,,
5081,2026-01-05,,
5082,2026-01-05,,
5083,2026-01-05,,
5084,2026-01-05,,
5085,2026-01-05,,
5086,2026-01-05,,
5087,2026-01-05,,
5088,2026-01-05,,
5089,2026-01-05,,
5090,2026-01-05,,
5091,2026-01-05,,
5092,2026-01-05,,
5093,2026-01-05,,
5094,2026-01-05,,
5095,2026-01-05,,
5096,2026-01-05,,
5097,2026-01-05,,
5098,2026-01-05,,
5099,2026-01-05,,
5100,2026-01-05,,
5101,2026-01-05,,
5102,2026-01-05,,
5103,2026-01-05,,
5104,2026-01-05,,
5105,2026-01-05,,
5106,2026-01-05,,
5107,2026-01-05,,
5108,2026-01-05,,
5109,2026-01-05,,
5110,2026-01-05,,
5111,2026-01-05,,
5112,2026-01-05,,
5113,2026-01-05,,
5114,2026-01-05,,
5115,2026-01-05,,
5116,2026-01-05,,
5117,2026-01-05,,
5118,2026-01-05,,
5119,2026-01-05,,
5120,2026-01-05,,
5121,2026-01-05,,
5122,2026-01-05,,
5123,2026-01-05,,
5124,2026-01-05,,
5125,2026-01-05,,
5126,2026-01-05,,
5127,2026-01-05,,
5128,2026-01-05,,
5129,2026-01-05,,
5130,2026-01-05,,
5131,2026-01-05,,
5132,2026-01-05,,
5133,2026-01-05,,
5134,2026-01-05,,
5135,2026-01-05,,
5136,2026-01-05,,
5137,2026-01-05,,
5138,2026-01-05,,
5139,2026-01-05,,
5140,2026-01-05,,
5141,2026-01-05,,
5142,2026-01-05,,
5143,2026-01-05,,
5144,2026-01-05,,
5145,2026-01-05,,
5146,2026-01-05,,
5147,2026-01-05,,
5148,2026-01-05,,
5149,2026-01-05,,
5150,2026-01-05,,
5151,2026-01-05,,
5152,2026-01-05,,
5153,2026-01-05,,
5154,2026-01-05,,
5155,2026-01-05,,
5156,2026-01-05,,
5157,2026-01-05,,
5158,2026-01-05,,
5159,2026-01-05,,
5160,2026-01-05,,
5161,2026-01-05,,
5162,2026-01-05,,
5163,2026-01-05,,
5164,2026-01-05,,
5165,2026-01-05,,
5166,2026-01-05,,
5167,2026-01-05,,
5168,2026-01-05,,
5169,2026-01-05,,
5170,2026-01-05,,
5171,2026-01-05,,
5172,2026-01-05,,
5173,2026-01-05,,
5174,2026-01-05,,
5175,2026-01-05,,
5176,2026-01-05,,
5177,2026-01-05,,
5178,2026-01-05,,
5179,2026-01-05,,
5180,2026-01-05,,
5181,2026-01-05,,
5182,2026-01-05,,
5183,2026-01-05,,
5184,2026-01-05,,
5185,2026-01-05,,
5186,2026-01-05,,
5187,2026-01-05,,
5188,2026-01-05,,
5189,2026-01-05,,
5190,2026-01-05,,
5191,2026-01-05,,
5192,2026-01-05,,
5193,2026-01-05,,
5194,2026-01-05,,
5195,2026-01-05,,
5196,2026-01-05,,
5197,2026-01-05,,
5198,2026-01-05,,
5199,2026-01-05,,
5200,2026-01-05,,
5201,2026-01-05,,
5202,2026-01-05,,
5203,2026-01-05,,
5204,2026-01-05,,
5205,2026-01-05,,
5206,2026-01-05,,
5207,2026-01-05,,
5208,2026-01-05,,
5209,2026-01-05,,
5210,2026-01-05,,
5211,2026-01-05,,
5212,2026-01-05,,
5213,2026-01-05,,
5214,2026-01-05,,
5215,2026-01-05,,
5216,2026-01-05,,
5217,2026-01-05,,
5218,2026-01-05,,
5219,2026-01-05,,
5220,2026-01-05,,
5221,2026-01-05,,
5222,2026-01-05,,
5223,2026-01-05,,
5224,2026-01-05,,
5225,2026-01-05,,
5226,2026-01-05,,
5227,2026-01-05,,
5228,2026-01-05,,
5229,2026-01-05,,
5230,2026-01-05,,
5231,2026-01-05,,
5232,2026-01-05,,
5233,2026-01-05,,
5234,2026-01-05,,
5235,2026-01-05,,
5236,2026-01-05,,
5237,2026-01-05,,
5238,2026-01-05,,
5239,2026-01-05,,
5240,2026-01-05,,
5241,2026-01-05,,
5242,2026-01-05,,
5243,2026-01-05,,
5244,2026-01-05,,
5245,2026-01-05,,
5246,2026-01-05,,
5247,2026-01-05,,
5248,2026-01-05,,
5249,2026-01-05,,
5250,2026-01-05,,
5251,2026-01-05,,
5252,2026-01-05,,
5253,2026-01-05,,
5254,2026-01-05,,
5255,2026-01-05,,
5256,2026-01-05,,
5257,2026-01-05,,
5258,2026-01-05,,
5259,2026-01-05,,
5260,2026-01-05,,
5261,2026-01-05,,
5262,2026-01-05,,
5263,2026-01-05,,
5264,2026-01-05,,
5265,2026-01-05,,
5266,2026-01-05,,
5267,2026-01-05,,
5268,2026-01-05,,
5269,2026-01-05,,
5270,2026-01-05,,
5271,2026-01-05,,
5272,2026-01-05,,
5273,2026-01-05,,
5274,2026-01-05,,
5275,2026-01-05,,
5276,2026-01-05,,
5277,2026-01-05,,
5278,2026-01-05,,
5279,2026-01-05,,
5280,2026-01-05,,
